zone,bin,row_in_cell,original_idx,tier,object,answer,question,target_entries,n_facts,min_fact_pos,max_fact_pos,mean_fact_pos,first_fact_pos,last_fact_pos,zone_pct,token_count,bin_tokens
beg,2k,34,144,single_entry_ref,unknown,bathroom,Where was the football before the hallway?,0,50,0.0,0.23170731707317074,0.08902439024390243,0.0,0.23170731707317074,"[0.0, 0.33]",2098,2048
beg,2k,35,149,hard_multi_entry,milk,hallway,Where was the milk before the kitchen?,2,52,0.0,0.24444444444444444,0.12136752136752137,0.0,0.24444444444444444,"[0.0, 0.33]",2098,2048
beg,2k,36,162,single_entry_ref,unknown,office,Where was the football before the kitchen?,0,26,0.010752688172043012,0.22580645161290322,0.11455748552522746,0.010752688172043012,0.22580645161290322,"[0.0, 0.33]",2096,2048
beg,2k,37,163,hard_multi_entry,milk,garden,Where was the milk before the office?,2,28,0.0,0.2857142857142857,0.12811791383219953,0.0,0.2857142857142857,"[0.0, 0.33]",2098,2048
beg,2k,38,164,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,2,30,0.0,0.22950819672131148,0.0994535519125683,0.0,0.22950819672131148,"[0.0, 0.33]",2097,2048
beg,2k,39,169,hard_multi_entry,milk,bedroom,Where was the milk before the kitchen?,2,38,0.0,0.26785714285714285,0.14943609022556392,0.0,0.26785714285714285,"[0.0, 0.33]",2098,2048
beg,2k,40,175,single_entry_ref,unknown,office,Where was the football before the bedroom?,0,4,0.0,0.323943661971831,0.19014084507042253,0.0,0.323943661971831,"[0.0, 0.33]",2097,2048
beg,2k,41,177,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,16,0.014285714285714285,0.2714285714285714,0.1294642857142857,0.014285714285714285,0.2714285714285714,"[0.0, 0.33]",2097,2048
beg,2k,42,178,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,20,0.021739130434782608,0.32608695652173914,0.16195652173913044,0.021739130434782608,0.32608695652173914,"[0.0, 0.33]",2098,2048
beg,2k,43,179,hard_multi_entry,football,hallway,Where was the football before the bedroom?,3,34,0.0,0.2857142857142857,0.17286914765906364,0.0,0.2857142857142857,"[0.0, 0.33]",2098,2048
beg,2k,44,180,hard_multi_entry,milk,garden,Where was the milk before the bedroom?,2,64,0.0,0.12195121951219512,0.06211890243902439,0.0,0.12195121951219512,"[0.0, 0.33]",2098,2048
beg,2k,45,181,hard_multi_entry,football,bathroom,Where was the football before the office?,2,88,0.0,0.08333333333333333,0.04308712121212121,0.0,0.08333333333333333,"[0.0, 0.33]",2098,2048
beg,2k,46,192,hard_multi_entry,football,bedroom,Where was the football before the bathroom?,2,72,0.0,0.12903225806451613,0.06317204301075269,0.0,0.12903225806451613,"[0.0, 0.33]",2098,2048
beg,2k,47,196,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,48,0.0,0.1875,0.07508680555555555,0.0,0.1875,"[0.0, 0.33]",2098,2048
beg,2k,48,198,hard_multi_entry,apple,bathroom,Where was the apple before the office?,2,52,0.0,0.2926829268292683,0.15056285178236398,0.0,0.2926829268292683,"[0.0, 0.33]",2098,2048
beg,2k,49,201,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,48,0.0,0.16666666666666666,0.07670454545454546,0.0,0.16666666666666666,"[0.0, 0.33]",2098,2048
beg,2k,50,203,hard_multi_entry,milk,bedroom,Where was the milk before the garden?,2,52,0.0,0.18181818181818182,0.07888986013986014,0.0,0.18181818181818182,"[0.0, 0.33]",2098,2048
beg,2k,51,209,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,34,0.0,0.3561643835616438,0.16398066075745366,0.0,0.3561643835616438,"[0.0, 0.33]",2098,2048
beg,2k,52,217,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,76,0.0,0.06976744186046512,0.037943696450428395,0.0,0.06976744186046512,"[0.0, 0.33]",2097,2048
beg,2k,53,228,hard_multi_entry,apple,hallway,Where was the apple before the bedroom?,3,36,0.0,0.225,0.13194444444444445,0.0,0.225,"[0.0, 0.33]",2098,2048
beg,2k,54,232,hard_multi_entry,football,garden,Where was the football before the bedroom?,2,98,0.0,0.07142857142857142,0.03680758017492711,0.0,0.07142857142857142,"[0.0, 0.33]",2098,2048
beg,2k,55,240,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,54,0.0,0.1568627450980392,0.07407407407407407,0.0,0.1568627450980392,"[0.0, 0.33]",2098,2048
beg,2k,56,241,hard_multi_entry,football,bathroom,Where was the football before the bedroom?,2,56,0.0,0.1956521739130435,0.10986024844720498,0.0,0.1956521739130435,"[0.0, 0.33]",2098,2048
beg,2k,57,275,hard_multi_entry,football,office,Where was the football before the bedroom?,2,30,0.0,0.2631578947368421,0.11812865497076024,0.0,0.2631578947368421,"[0.0, 0.33]",2097,2048
beg,2k,58,276,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,32,0.0,0.29310344827586204,0.15732758620689655,0.0,0.29310344827586204,"[0.0, 0.33]",2097,2048
beg,2k,59,283,hard_multi_entry,apple,hallway,Where was the apple before the kitchen?,2,92,0.0,0.05454545454545454,0.02707509881422925,0.0,0.05454545454545454,"[0.0, 0.33]",2098,2048
beg,2k,60,284,hard_multi_entry,football,office,Where was the football before the kitchen?,3,94,0.0,0.0625,0.0277593085106383,0.0,0.0625,"[0.0, 0.33]",2097,2048
beg,2k,61,289,hard_multi_entry,milk,office,Where was the milk before the bedroom?,3,38,0.0,0.24074074074074073,0.12914230019493178,0.0,0.24074074074074073,"[0.0, 0.33]",2097,2048
beg,2k,62,295,hard_multi_entry,apple,bedroom,Where was the apple before the garden?,2,32,0.0,0.18181818181818182,0.09659090909090909,0.0,0.18181818181818182,"[0.0, 0.33]",2098,2048
beg,2k,63,297,hard_multi_entry,milk,kitchen,Where was the milk before the bathroom?,2,48,0.0,0.16393442622950818,0.08640710382513661,0.0,0.16393442622950818,"[0.0, 0.33]",2098,2048
beg,2k,64,308,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,84,0.0,0.12222222222222222,0.05873015873015873,0.0,0.12222222222222222,"[0.0, 0.33]",2098,2048
beg,2k,65,309,hard_multi_entry,apple,garden,Where was the apple before the hallway?,2,96,0.0,0.13043478260869565,0.06748188405797101,0.0,0.13043478260869565,"[0.0, 0.33]",2098,2048
beg,2k,66,313,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,56,0.0,0.034482758620689655,0.017857142857142856,0.0,0.034482758620689655,"[0.0, 0.33]",2098,2048
beg,2k,67,314,hard_multi_entry,football,hallway,Where was the football before the bedroom?,2,58,0.0,0.2037037037037037,0.09993614303959131,0.0,0.2037037037037037,"[0.0, 0.33]",2098,2048
beg,2k,68,325,single_entry_ref,unknown,bedroom,Where was the milk before the bathroom?,0,10,0.0,0.3018867924528302,0.15283018867924528,0.0,0.3018867924528302,"[0.0, 0.33]",2097,2048
beg,2k,69,331,single_entry_ref,unknown,garden,Where was the milk before the bedroom?,0,32,0.0,0.21568627450980393,0.08639705882352941,0.0,0.21568627450980393,"[0.0, 0.33]",2098,2048
beg,2k,70,335,hard_multi_entry,milk,office,Where was the milk before the garden?,2,92,0.0,0.08,0.042608695652173914,0.0,0.08,"[0.0, 0.33]",2097,2048
beg,2k,71,336,hard_multi_entry,milk,office,Where was the milk before the garden?,2,94,0.0,0.1111111111111111,0.05851063829787234,0.0,0.1111111111111111,"[0.0, 0.33]",2097,2048
beg,2k,72,343,hard_multi_entry,milk,garden,Where was the milk before the bathroom?,2,110,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.33]",2098,2048
beg,2k,73,349,single_entry_ref,unknown,hallway,Where was the milk before the bathroom?,0,78,0.0,0.1702127659574468,0.07992362247681396,0.0,0.1702127659574468,"[0.0, 0.33]",2098,2048
beg,2k,74,359,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,64,0.0,0.2127659574468085,0.10638297872340426,0.0,0.2127659574468085,"[0.0, 0.33]",2098,2048
beg,2k,75,366,single_entry_ref,unknown,hallway,Where was the apple before the bedroom?,0,16,0.0,0.275,0.1078125,0.0,0.275,"[0.0, 0.33]",2098,2048
beg,2k,76,368,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,26,0.0,0.2413793103448276,0.13262599469496023,0.0,0.2413793103448276,"[0.0, 0.33]",2098,2048
beg,2k,77,369,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,28,0.0,0.30303030303030304,0.16991341991341993,0.0,0.30303030303030304,"[0.0, 0.33]",2098,2048
beg,2k,78,378,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,46,0.0,0.10714285714285714,0.054736024844720496,0.0,0.10714285714285714,"[0.0, 0.33]",2098,2048
beg,2k,79,379,hard_multi_entry,football,bathroom,Where was the football before the hallway?,2,76,0.0,0.14814814814814814,0.06067251461988304,0.0,0.14814814814814814,"[0.0, 0.33]",2098,2048
beg,2k,80,382,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,44,0.0,0.24528301886792453,0.1260720411663808,0.0,0.24528301886792453,"[0.0, 0.33]",2097,2048
beg,2k,81,391,hard_multi_entry,milk,kitchen,Where was the milk before the garden?,2,50,0.0,0.15384615384615385,0.07538461538461538,0.0,0.15384615384615385,"[0.0, 0.33]",2098,2048
beg,2k,82,392,hard_multi_entry,milk,office,Where was the milk before the garden?,4,76,0.0,0.125,0.057154605263157895,0.0,0.125,"[0.0, 0.33]",2097,2048
beg,2k,83,394,hard_multi_entry,milk,office,Where was the milk before the garden?,4,80,0.0,0.06451612903225806,0.032661290322580645,0.0,0.06451612903225806,"[0.0, 0.33]",2097,2048
beg,2k,84,401,hard_multi_entry,apple,garden,Where was the apple before the bathroom?,2,32,0.0,0.2037037037037037,0.10069444444444443,0.0,0.2037037037037037,"[0.0, 0.33]",2097,2048
beg,2k,85,402,hard_multi_entry,apple,hallway,Where was the apple before the office?,2,34,0.0,0.2328767123287671,0.12409347300564061,0.0,0.2328767123287671,"[0.0, 0.33]",2098,2048
beg,2k,86,403,hard_multi_entry,milk,bathroom,Where was the milk before the bedroom?,3,64,0.0,0.21818181818181817,0.10085227272727272,0.0,0.21818181818181817,"[0.0, 0.33]",2098,2048
beg,2k,87,413,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,88,0.0,0.047619047619047616,0.023538961038961036,0.0,0.047619047619047616,"[0.0, 0.33]",2097,2048
beg,2k,88,414,hard_multi_entry,football,hallway,Where was the football before the kitchen?,3,100,0.0,0.018518518518518517,0.009259259259259259,0.0,0.018518518518518517,"[0.0, 0.33]",2098,2048
beg,2k,89,417,single_entry_ref,unknown,garden,Where was the milk before the hallway?,0,12,0.0,0.22826086956521738,0.11956521739130434,0.0,0.22826086956521738,"[0.0, 0.33]",2098,2048
beg,2k,90,424,hard_multi_entry,football,garden,Where was the football before the hallway?,2,86,0.0,0.08928571428571429,0.04173588039867109,0.0,0.08928571428571429,"[0.0, 0.33]",2098,2048
beg,2k,91,444,hard_multi_entry,football,hallway,Where was the football before the office?,2,54,0.0,0.19402985074626866,0.08291873963515754,0.0,0.19402985074626866,"[0.0, 0.33]",2098,2048
beg,2k,92,448,hard_multi_entry,football,hallway,Where was the football before the garden?,2,44,0.0,0.16666666666666666,0.08928571428571429,0.0,0.16666666666666666,"[0.0, 0.33]",2098,2048
beg,2k,93,474,hard_multi_entry,football,kitchen,Where was the football before the garden?,2,44,0.0,0.18604651162790697,0.09619450317124736,0.0,0.18604651162790697,"[0.0, 0.33]",2098,2048
beg,2k,94,475,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,3,60,0.0,0.2,0.10074074074074074,0.0,0.2,"[0.0, 0.33]",2098,2048
beg,2k,95,476,hard_multi_entry,apple,office,Where was the apple before the bedroom?,2,62,0.0,0.07352941176470588,0.04198292220113852,0.0,0.07352941176470588,"[0.0, 0.33]",2096,2048
beg,2k,96,477,hard_multi_entry,apple,garden,Where was the apple before the office?,2,68,0.0,0.12658227848101267,0.06962025316455697,0.0,0.12658227848101267,"[0.0, 0.33]",2098,2048
beg,2k,97,479,hard_multi_entry,apple,garden,Where was the apple before the office?,2,72,0.0,0.15714285714285714,0.07202380952380953,0.0,0.15714285714285714,"[0.0, 0.33]",2097,2048
beg,2k,98,480,hard_multi_entry,apple,hallway,Where was the apple before the bathroom?,2,24,0.0,0.4939759036144578,0.2505020080321285,0.0,0.4939759036144578,"[0.0, 0.33]",2098,2048
beg,2k,99,483,hard_multi_entry,apple,bathroom,Where was the apple before the hallway?,2,30,0.0,0.21666666666666667,0.11666666666666667,0.0,0.21666666666666667,"[0.0, 0.33]",2097,2048
beg,2k,100,503,hard_multi_entry,apple,bathroom,Where was the apple before the garden?,2,60,0.0,0.15789473684210525,0.08654970760233918,0.0,0.15789473684210525,"[0.0, 0.33]",2098,2048
beg,2k,101,504,hard_multi_entry,apple,garden,Where was the apple before the bedroom?,2,62,0.0,0.1506849315068493,0.0788775961113566,0.0,0.1506849315068493,"[0.0, 0.33]",2098,2048
beg,2k,102,512,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,96,0.0,0.07246376811594203,0.03759057971014493,0.0,0.07246376811594203,"[0.0, 0.33]",2098,2048
beg,2k,103,513,hard_multi_entry,apple,kitchen,Where was the apple before the bathroom?,2,104,0.0,0.015873015873015872,0.007631257631257631,0.0,0.015873015873015872,"[0.0, 0.33]",2098,2048
beg,2k,104,514,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,3,106,0.0,0.0,0.0,0.0,0.0,"[0.0, 0.33]",2098,2048
beg,2k,105,524,hard_multi_entry,apple,bedroom,Where was the apple before the bathroom?,2,54,0.0,0.12,0.05407407407407407,0.0,0.12,"[0.0, 0.33]",2098,2048
beg,2k,106,538,hard_multi_entry,milk,hallway,Where was the milk before the office?,2,62,0.0,0.2619047619047619,0.12903225806451613,0.0,0.2619047619047619,"[0.0, 0.33]",2097,2048
beg,2k,107,539,hard_multi_entry,milk,office,Where was the milk before the hallway?,2,64,0.0,0.16049382716049382,0.08661265432098765,0.0,0.16049382716049382,"[0.0, 0.33]",2097,2048
beg,2k,108,545,hard_multi_entry,milk,bathroom,Where was the milk before the office?,2,22,0.012048192771084338,0.24096385542168675,0.12267250821467689,0.012048192771084338,0.24096385542168675,"[0.0, 0.33]",2097,2048
beg,2k,109,549,hard_multi_entry,milk,bedroom,Where was the milk before the office?,3,86,0.0,0.08064516129032258,0.034133533383345835,0.0,0.08064516129032258,"[0.0, 0.33]",2098,2048
beg,2k,110,559,hard_multi_entry,milk,garden,Where was the milk before the office?,2,48,0.0,0.29411764705882354,0.14583333333333334,0.0,0.29411764705882354,"[0.0, 0.33]",2098,2048
beg,2k,111,575,hard_multi_entry,football,hallway,Where was the football before the kitchen?,2,32,0.0,0.14583333333333334,0.07877604166666667,0.0,0.14583333333333334,"[0.0, 0.33]",2098,2048
beg,2k,112,576,hard_multi_entry,football,hallway,Where was the football before the kitchen?,2,34,0.0,0.26,0.1264705882352941,0.0,0.26,"[0.0, 0.33]",2098,2048
beg,2k,113,577,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,36,0.018518518518518517,0.25925925925925924,0.13117283950617284,0.018518518518518517,0.25925925925925924,"[0.0, 0.33]",2098,2048
beg,2k,114,578,hard_multi_entry,milk,hallway,Where was the milk before the kitchen?,2,40,0.009708737864077669,0.2621359223300971,0.14150485436893204,0.009708737864077669,0.2621359223300971,"[0.0, 0.33]",2098,2048
beg,2k,115,579,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,42,0.011627906976744186,0.313953488372093,0.1669435215946844,0.011627906976744186,0.313953488372093,"[0.0, 0.33]",2098,2048
beg,2k,116,586,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,86,0.0,0.045454545454545456,0.019027484143763214,0.0,0.045454545454545456,"[0.0, 0.33]",2098,2048
beg,2k,117,587,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,88,0.0,0.06451612903225806,0.028225806451612902,0.0,0.06451612903225806,"[0.0, 0.33]",2097,2048
beg,2k,118,588,hard_multi_entry,football,bathroom,Where was the football before the garden?,2,90,0.0,0.03278688524590164,0.014207650273224045,0.0,0.03278688524590164,"[0.0, 0.33]",2098,2048
beg,2k,119,592,hard_multi_entry,apple,office,Where was the apple before the kitchen?,2,36,0.0,0.3125,0.12456597222222222,0.0,0.3125,"[0.0, 0.33]",2097,2048
beg,2k,120,597,hard_multi_entry,milk,bathroom,Where was the milk before the hallway?,2,38,0.0,0.2545454545454545,0.1229665071770335,0.0,0.2545454545454545,"[0.0, 0.33]",2098,2048
beg,2k,121,601,hard_multi_entry,apple,garden,Where was the apple before the kitchen?,2,12,0.0,0.26229508196721313,0.1133879781420765,0.0,0.26229508196721313,"[0.0, 0.33]",2098,2048
beg,2k,122,607,hard_multi_entry,apple,hallway,Where was the apple before the kitchen?,2,50,0.0,0.18518518518518517,0.0974074074074074,0.0,0.18518518518518517,"[0.0, 0.33]",2098,2048
beg,2k,123,615,hard_multi_entry,apple,kitchen,Where was the apple before the hallway?,3,50,0.0,0.21875,0.094375,0.0,0.21875,"[0.0, 0.33]",2098,2048
beg,2k,124,616,hard_multi_entry,milk,garden,Where was the milk before the office?,2,62,0.0,0.1282051282051282,0.0554177005789909,0.0,0.1282051282051282,"[0.0, 0.33]",2098,2048
beg,2k,125,617,hard_multi_entry,milk,office,Where was the milk before the garden?,2,64,0.0,0.15789473684210525,0.06907894736842105,0.0,0.15789473684210525,"[0.0, 0.33]",2097,2048
beg,2k,126,620,single_entry_ref,unknown,bathroom,Where was the milk before the kitchen?,0,24,0.0,0.275,0.11979166666666667,0.0,0.275,"[0.0, 0.33]",2098,2048
beg,2k,127,629,hard_multi_entry,milk,garden,Where was the milk before the kitchen?,2,42,0.0,0.17073170731707318,0.08013937282229965,0.0,0.17073170731707318,"[0.0, 0.33]",2098,2048
beg,2k,128,640,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,24,0.020833333333333332,0.25,0.14149305555555555,0.020833333333333332,0.25,"[0.0, 0.33]",2098,2048
beg,2k,129,641,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,26,0.0,0.4,0.17928994082840238,0.0,0.4,"[0.0, 0.33]",2098,2048
beg,2k,130,642,hard_multi_entry,apple,kitchen,Where was the apple before the office?,2,28,0.0,0.21875,0.10546875,0.0,0.21875,"[0.0, 0.33]",2098,2048
beg,2k,131,643,hard_multi_entry,apple,bathroom,Where was the apple before the kitchen?,2,52,0.0,0.13793103448275862,0.07460212201591512,0.0,0.13793103448275862,"[0.0, 0.33]",2097,2048
beg,2k,132,645,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,32,0.0,0.29508196721311475,0.14856557377049182,0.0,0.29508196721311475,"[0.0, 0.33]",2098,2048
beg,2k,133,646,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,34,0.0,0.14285714285714285,0.07300420168067227,0.0,0.14285714285714285,"[0.0, 0.33]",2098,2048
beg,2k,134,648,hard_multi_entry,football,kitchen,Where was the football before the hallway?,2,48,0.0,0.23529411764705882,0.10334967320261439,0.0,0.23529411764705882,"[0.0, 0.33]",2097,2048
beg,2k,135,655,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,32,0.0,0.25,0.12332589285714285,0.0,0.25,"[0.0, 0.33]",2098,2048
beg,2k,136,656,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,34,0.0,0.2153846153846154,0.12217194570135748,0.0,0.2153846153846154,"[0.0, 0.33]",2098,2048
beg,2k,137,657,hard_multi_entry,milk,kitchen,Where was the milk before the hallway?,2,86,0.0,0.1016949152542373,0.05754828537642886,0.0,0.1016949152542373,"[0.0, 0.33]",2098,2048
beg,2k,138,689,hard_multi_entry,football,office,Where was the football before the hallway?,2,44,0.0,0.23076923076923078,0.11655011655011654,0.0,0.23076923076923078,"[0.0, 0.33]",2097,2048
beg,2k,139,697,hard_multi_entry,milk,bedroom,Where was the milk before the office?,2,56,0.0,0.16666666666666666,0.08862433862433862,0.0,0.16666666666666666,"[0.0, 0.33]",2098,2048
